folder,filename,path,width,height,depth,fps,frames,duration,event_name,event_start,event_duration
wander,141-2_cam02_wander01_place09_night_spring.mp4,06_Wander/outsidedoor_08/141-2/141-2_cam02_wander01_place09_night_spring.mp4,3840,2160,3,30,9009,00:05:00.3,wander,00:01:10.1,00:00:27.1
wander,141-2_cam01_wander01_place09_night_summer.mp4,06_Wander/outsidedoor_08/141-2/141-2_cam01_wander01_place09_night_summer.mp4,3840,2160,3,30,9009,00:05:00.3,wander,00:03:51.1,00:00:34.7
wander,141-2_cam02_wander01_place09_night_summer.mp4,06_Wander/outsidedoor_08/141-2/141-2_cam02_wander01_place09_night_summer.mp4,3840,2160,3,30,9009,00:05:00.3,wander,00:03:50.0,00:00:35.1
wander,128-3_cam01_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-3/128-3_cam01_wander02_place01_day_summer.mp4,3840,2160,3,30,9142,00:05:04.7,wander,00:00:10.8,00:04:52.9
wander,128-3_cam01_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-3/128-3_cam01_wander02_place01_day_spring.mp4,3840,2160,3,30,11043,00:06:08.1,wander,00:00:00.0,00:05:14.2
wander,128-3_cam02_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-3/128-3_cam02_wander02_place01_day_summer.mp4,3840,2160,3,30,9024,00:05:00.8,wander,00:00:05.8,00:04:43.0
wander,128-3_cam02_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-3/128-3_cam02_wander02_place01_day_spring.mp4,3840,2160,3,30,9266,00:05:08.9,wander,00:00:14.4,00:04:35.5
wander,130-2_cam02_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-2/130-2_cam02_wander02_place09_day_spring.mp4,3840,2160,3,30,9243,00:05:08.1,wander,00:00:00.1,00:04:55.0
wander,130-2_cam02_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-2/130-2_cam02_wander02_place09_day_summer.mp4,3840,2160,3,30,9326,00:05:10.9,wander,00:00:02.3,00:04:25.3
wander,130-2_cam01_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-2/130-2_cam01_wander02_place09_day_summer.mp4,3840,2160,3,30,9325,00:05:10.8,wander,00:00:03.2,00:04:26.1
wander,130-2_cam01_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-2/130-2_cam01_wander02_place09_day_spring.mp4,3840,2160,3,30,9351,00:05:11.7,wander,00:00:04.3,00:04:54.7
wander,128-5_cam01_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-5/128-5_cam01_wander02_place01_day_summer.mp4,3840,2160,3,30,9346,00:05:11.5,wander,00:00:11.4,00:04:25.8
wander,128-5_cam02_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-5/128-5_cam02_wander02_place01_day_spring.mp4,3840,2160,3,30,9183,00:05:06.1,wander,00:00:07.8,00:04:20.9
wander,128-5_cam01_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-5/128-5_cam01_wander02_place01_day_spring.mp4,3840,2160,3,30,9379,00:05:12.6,wander,00:00:13.5,00:04:50.7
wander,128-5_cam02_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-5/128-5_cam02_wander02_place01_day_summer.mp4,3840,2160,3,30,9263,00:05:08.8,wander,00:00:24.9,00:04:43.9
wander,127-6_cam01_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_03/127-6/127-6_cam01_wander02_place06_night_summer.mp4,3840,2160,3,30,8893,00:04:56.5,wander,00:00:01.1,00:04:47.1
wander,127-6_cam02_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_03/127-6/127-6_cam02_wander02_place06_night_summer.mp4,3840,2160,3,30,8916,00:04:57.2,wander,00:00:00.0,00:04:49.0
wander,127-6_cam02_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_03/127-6/127-6_cam02_wander02_place06_night_spring.mp4,3840,2160,3,30,8953,00:04:58.5,wander,00:00:00.7,00:04:57.7
wander,127-6_cam01_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_03/127-6/127-6_cam01_wander02_place06_night_spring.mp4,3840,2160,3,30,8882,00:04:56.1,wander,00:00:11.0,00:04:34.7
wander,130-3_cam01_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-3/130-3_cam01_wander02_place09_day_spring.mp4,3840,2160,3,30,9363,00:05:12.1,wander,00:00:03.1,00:04:06.6
wander,130-3_cam01_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-3/130-3_cam01_wander02_place09_day_summer.mp4,3840,2160,3,30,9322,00:05:10.7,wander,00:00:01.1,00:03:53.4
wander,130-3_cam02_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-3/130-3_cam02_wander02_place09_day_spring.mp4,3840,2160,3,30,9388,00:05:12.9,wander,00:00:00.9,00:04:08.5
wander,130-3_cam02_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-3/130-3_cam02_wander02_place09_day_summer.mp4,3840,2160,3,30,9330,00:05:11.0,wander,00:00:00.5,00:04:12.4
wander,130-4_cam01_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-4/130-4_cam01_wander02_place09_day_summer.mp4,3840,2160,3,30,9280,00:05:09.3,wander,00:00:06.4,00:03:51.4
wander,130-4_cam01_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-4/130-4_cam01_wander02_place09_day_spring.mp4,3840,2160,3,30,9465,00:05:15.5,wander,00:00:06.5,00:05:03.5
wander,130-4_cam02_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-4/130-4_cam02_wander02_place09_day_summer.mp4,3840,2160,3,30,9293,00:05:09.8,wander,00:00:05.8,00:03:58.9
wander,130-4_cam02_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-4/130-4_cam02_wander02_place09_day_spring.mp4,3840,2160,3,30,9380,00:05:12.7,wander,00:00:03.5,00:04:50.8
wander,127-5_cam01_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_03/127-5/127-5_cam01_wander02_place06_night_spring.mp4,3840,2160,3,30,9001,00:05:00.0,wander,00:00:01.7,00:04:58.3
wander,127-5_cam02_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_03/127-5/127-5_cam02_wander02_place06_night_summer.mp4,3840,2160,3,30,8968,00:04:59.0,wander,00:00:02.4,00:04:46.5
wander,127-5_cam02_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_03/127-5/127-5_cam02_wander02_place06_night_spring.mp4,3840,2160,3,30,9010,00:05:00.3,wander,00:00:06.9,00:04:53.4
wander,127-5_cam01_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_03/127-5/127-5_cam01_wander02_place06_night_summer.mp4,3840,2160,3,30,8948,00:04:58.3,wander,00:00:01.3,00:04:46.1
wander,128-4_cam01_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-4/128-4_cam01_wander02_place01_day_spring.mp4,3840,2160,3,30,9295,00:05:09.8,wander,00:00:13.0,00:00:20.9
wander,128-4_cam02_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-4/128-4_cam02_wander02_place01_day_summer.mp4,3840,2160,3,30,10620,00:05:54.0,wander,00:00:09.2,00:05:30.5
wander,128-4_cam02_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-4/128-4_cam02_wander02_place01_day_spring.mp4,3840,2160,3,30,9351,00:05:11.7,wander,00:00:12.7,00:04:59.0
wander,128-4_cam01_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-4/128-4_cam01_wander02_place01_day_summer.mp4,3840,2160,3,30,10014,00:05:33.8,wander,00:02:46.3,00:02:24.0
wander,130-5_cam02_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-5/130-5_cam02_wander02_place09_day_spring.mp4,3840,2160,3,30,9218,00:05:07.3,wander,00:00:03.8,00:04:02.1
wander,130-5_cam02_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-5/130-5_cam02_wander02_place09_day_summer.mp4,3840,2160,3,30,9081,00:05:02.7,wander,00:00:03.1,00:04:03.6
wander,130-5_cam01_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-5/130-5_cam01_wander02_place09_day_spring.mp4,3840,2160,3,30,9274,00:05:09.1,wander,00:00:14.6,00:03:39.3
wander,130-5_cam01_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-5/130-5_cam01_wander02_place09_day_summer.mp4,3840,2160,3,30,9239,00:05:08.0,wander,00:00:08.8,00:04:39.1
wander,128-2_cam02_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-2/128-2_cam02_wander02_place01_day_spring.mp4,3840,2160,3,30,9611,00:05:20.4,wander,00:00:18.1,00:04:10.5
wander,128-2_cam01_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-2/128-2_cam01_wander02_place01_day_spring.mp4,3840,2160,3,30,9305,00:05:10.2,wander,00:00:00.0,00:05:10.2
wander,128-2_cam02_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-2/128-2_cam02_wander02_place01_day_summer.mp4,3840,2160,3,30,9246,00:05:08.2,wander,00:00:02.4,00:04:42.4
wander,128-2_cam01_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-2/128-2_cam01_wander02_place01_day_summer.mp4,3840,2160,3,30,9265,00:05:08.8,wander,00:00:38.4,00:04:07.5
wander,128-6_cam01_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-6/128-6_cam01_wander02_place01_day_spring.mp4,3840,2160,3,30,9534,00:05:17.8,wander,00:00:58.2,00:00:13.3
wander,128-6_cam02_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-6/128-6_cam02_wander02_place01_day_summer.mp4,3840,2160,3,30,9300,00:05:10.0,wander,00:00:00.2,00:04:02.6
wander,128-6_cam02_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-6/128-6_cam02_wander02_place01_day_spring.mp4,3840,2160,3,30,9246,00:05:08.2,wander,00:00:49.2,00:03:45.7
wander,128-6_cam01_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-6/128-6_cam01_wander02_place01_day_summer.mp4,3840,2160,3,30,9268,00:05:08.9,wander,00:00:18.8,00:03:42.8
wander,130-1_cam01_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-1/130-1_cam01_wander02_place09_day_spring.mp4,3840,2160,3,30,9297,00:05:09.9,wander,00:00:05.3,00:04:43.2
wander,130-1_cam01_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-1/130-1_cam01_wander02_place09_day_summer.mp4,3840,2160,3,30,9405,00:05:13.5,wander,00:00:04.2,00:04:41.5
wander,130-1_cam02_wander02_place09_day_spring.mp4,06_Wander/outsidedoor_03/130-1/130-1_cam02_wander02_place09_day_spring.mp4,3840,2160,3,30,9408,00:05:13.6,wander,00:00:07.5,00:04:30.7
wander,130-1_cam02_wander02_place09_day_summer.mp4,06_Wander/outsidedoor_03/130-1/130-1_cam02_wander02_place09_day_summer.mp4,3840,2160,3,30,9339,00:05:11.3,wander,00:00:02.9,00:04:39.7
wander,128-1_cam01_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-1/128-1_cam01_wander02_place01_day_spring.mp4,3840,2160,3,30,9329,00:05:11.0,wander,00:00:11.7,00:04:53.5
wander,128-1_cam02_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-1/128-1_cam02_wander02_place01_day_summer.mp4,3840,2160,3,30,9190,00:05:06.3,wander,00:00:07.5,00:04:58.8
wander,128-1_cam02_wander02_place01_day_spring.mp4,06_Wander/outsidedoor_03/128-1/128-1_cam02_wander02_place01_day_spring.mp4,3840,2160,3,30,9246,00:05:08.2,wander,00:00:06.7,00:04:38.7
wander,128-1_cam01_wander02_place01_day_summer.mp4,06_Wander/outsidedoor_03/128-1/128-1_cam01_wander02_place01_day_summer.mp4,3840,2160,3,30,9299,00:05:10.0,wander,00:00:10.7,00:04:55.1
wander,125-5_cam01_wander02_place04_day_summer.mp4,06_Wander/outsidedoor_02/125-5/125-5_cam01_wander02_place04_day_summer.mp4,3840,2160,3,30,8529,00:04:44.3,wander,00:00:00.1,00:04:14.6
wander,125-5_cam02_wander02_place04_day_spring.mp4,06_Wander/outsidedoor_02/125-5/125-5_cam02_wander02_place04_day_spring.mp4,3840,2160,3,30,8858,00:04:55.3,wander,00:00:07.2,00:03:21.0
wander,125-5_cam02_wander02_place04_day_summer.mp4,06_Wander/outsidedoor_02/125-5/125-5_cam02_wander02_place04_day_summer.mp4,3840,2160,3,30,9077,00:05:02.6,wander,00:00:15.5,00:04:16.9
wander,125-5_cam01_wander02_place04_day_spring.mp4,06_Wander/outsidedoor_02/125-5/125-5_cam01_wander02_place04_day_spring.mp4,3840,2160,3,30,8775,00:04:52.5,wander,00:00:07.1,00:02:12.6
wander,127-4_cam01_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-4/127-4_cam01_wander02_place06_night_spring.mp4,3840,2160,3,30,8883,00:04:56.1,wander,00:00:00.1,00:04:51.8
wander,127-4_cam02_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-4/127-4_cam02_wander02_place06_night_spring.mp4,3840,2160,3,30,8940,00:04:58.0,wander,00:00:00.1,00:04:52.2
wander,127-4_cam02_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-4/127-4_cam02_wander02_place06_night_summer.mp4,3840,2160,3,30,9233,00:05:07.8,wander,00:00:00.1,00:04:53.0
wander,127-4_cam01_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-4/127-4_cam01_wander02_place06_night_summer.mp4,3840,2160,3,30,9196,00:05:06.5,wander,00:00:03.6,00:04:47.8
wander,126-4_cam02_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-4/126-4_cam02_wander01_place05_night_summer.mp4,3840,2160,3,30,8904,00:04:56.8,wander,00:00:29.3,00:03:55.6
wander,126-4_cam01_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-4/126-4_cam01_wander01_place05_night_spring.mp4,3840,2160,3,30,9120,00:05:04.0,wander,00:00:29.8,00:03:52.0
wander,126-4_cam01_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-4/126-4_cam01_wander01_place05_night_summer.mp4,3840,2160,3,30,8924,00:04:57.5,wander,00:00:28.7,00:03:57.0
wander,126-4_cam02_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-4/126-4_cam02_wander01_place05_night_spring.mp4,3840,2160,3,30,9084,00:05:02.8,wander,00:00:29.3,00:03:51.3
wander,126-5_cam02_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-5/126-5_cam02_wander01_place05_night_spring.mp4,3840,2160,3,30,8777,00:04:52.6,wander,00:00:27.0,00:02:14.3
wander,126-5_cam01_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-5/126-5_cam01_wander01_place05_night_summer.mp4,3840,2160,3,30,8991,00:04:59.7,wander,00:00:25.6,00:02:10.3
wander,126-5_cam02_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-5/126-5_cam02_wander01_place05_night_summer.mp4,3840,2160,3,30,8956,00:04:58.6,wander,00:00:27.4,00:04:18.9
wander,126-5_cam01_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-5/126-5_cam01_wander01_place05_night_spring.mp4,3840,2160,3,30,8810,00:04:53.7,wander,00:00:35.5,00:04:12.9
wander,125-4_cam01_wander02_place04_day_summer.mp4,06_Wander/outsidedoor_02/125-4/125-4_cam01_wander02_place04_day_summer.mp4,3840,2160,3,30,9229,00:05:07.6,wander,00:00:00.5,00:04:57.6
wander,125-4_cam01_wander02_place04_day_spring.mp4,06_Wander/outsidedoor_02/125-4/125-4_cam01_wander02_place04_day_spring.mp4,3840,2160,3,30,9230,00:05:07.7,wander,00:00:22.2,00:04:15.1
wander,125-4_cam02_wander02_place04_day_summer.mp4,06_Wander/outsidedoor_02/125-4/125-4_cam02_wander02_place04_day_summer.mp4,3840,2160,3,30,9018,00:05:00.6,wander,00:00:12.2,00:04:39.4
wander,125-4_cam02_wander02_place04_day_spring.mp4,06_Wander/outsidedoor_02/125-4/125-4_cam02_wander02_place04_day_spring.mp4,3840,2160,3,30,8940,00:04:58.0,wander,00:00:37.4,00:02:48.0
wander,126-2_cam01_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-2/126-2_cam01_wander01_place05_night_spring.mp4,3840,2160,3,30,8929,00:04:57.7,wander,00:00:21.6,00:03:08.5
wander,126-2_cam01_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-2/126-2_cam01_wander01_place05_night_summer.mp4,3840,2160,3,30,8697,00:04:49.9,wander,00:00:13.1,00:03:35.0
wander,126-2_cam02_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-2/126-2_cam02_wander01_place05_night_spring.mp4,3840,2160,3,30,8906,00:04:56.9,wander,00:00:22.9,00:03:06.8
wander,126-2_cam02_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-2/126-2_cam02_wander01_place05_night_summer.mp4,3840,2160,3,30,8675,00:04:49.2,wander,00:00:14.7,00:03:32.8
wander,126-6_cam01_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-6/126-6_cam01_wander01_place05_night_summer.mp4,3840,2160,3,30,8933,00:04:57.8,wander,00:00:34.2,00:00:15.3
wander,126-6_cam01_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-6/126-6_cam01_wander01_place05_night_spring.mp4,3840,2160,3,30,8983,00:04:59.5,wander,00:00:39.4,00:00:28.3
wander,126-6_cam02_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-6/126-6_cam02_wander01_place05_night_summer.mp4,3840,2160,3,30,8896,00:04:56.6,wander,00:00:32.8,00:00:15.3
wander,126-6_cam02_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-6/126-6_cam02_wander01_place05_night_spring.mp4,3840,2160,3,30,8963,00:04:58.8,wander,00:00:38.2,00:00:28.3
wander,125-1_cam02_wander02_place04_day_spring.mp4,06_Wander/outsidedoor_02/125-1/125-1_cam02_wander02_place04_day_spring.mp4,3840,2160,3,30,10420,00:05:47.3,wander,00:00:00.0,00:03:31.6
wander,125-1_cam02_wander02_place04_day_summer.mp4,06_Wander/outsidedoor_02/125-1/125-1_cam02_wander02_place04_day_summer.mp4,3840,2160,3,30,7114,00:03:57.1,wander,00:00:00.0,00:03:27.2
wander,125-1_cam01_wander02_place04_day_summer.mp4,06_Wander/outsidedoor_02/125-1/125-1_cam01_wander02_place04_day_summer.mp4,3840,2160,3,30,7367,00:04:05.6,wander,00:00:09.4,00:03:27.0
wander,124-6_cam01_wander02_place03_day_summer.mp4,06_Wander/outsidedoor_02/124-6/124-6_cam01_wander02_place03_day_summer.mp4,3840,2160,3,30,9662,00:05:22.1,wander,00:00:06.8,00:05:05.2
wander,124-6_cam02_wander02_place03_day_summer.mp4,06_Wander/outsidedoor_02/124-6/124-6_cam02_wander02_place03_day_summer.mp4,3840,2160,3,30,9710,00:05:23.7,wander,00:00:05.8,00:05:17.9
wander,124-6_cam02_wander02_place03_day_spring.mp4,06_Wander/outsidedoor_02/124-6/124-6_cam02_wander02_place03_day_spring.mp4,3840,2160,3,30,9460,00:05:15.3,wander,00:00:00.0,00:05:09.8
wander,124-6_cam01_wander02_place03_day_spring.mp4,06_Wander/outsidedoor_02/124-6/124-6_cam01_wander02_place03_day_spring.mp4,3840,2160,3,30,9489,00:05:16.3,wander,00:00:05.2,00:05:11.1
wander,127-2_cam02_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-2/127-2_cam02_wander02_place06_night_summer.mp4,3840,2160,3,30,8957,00:04:58.6,wander,00:00:12.2,00:04:40.4
wander,127-2_cam01_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-2/127-2_cam01_wander02_place06_night_summer.mp4,3840,2160,3,30,8959,00:04:58.7,wander,00:00:00.3,00:04:42.7
wander,127-2_cam01_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-2/127-2_cam01_wander02_place06_night_spring.mp4,3840,2160,3,30,9055,00:05:01.8,wander,00:00:00.2,00:04:24.6
wander,127-2_cam02_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-2/127-2_cam02_wander02_place06_night_spring.mp4,3840,2160,3,30,9042,00:05:01.4,wander,00:00:03.6,00:04:23.4
wander,124-5_cam02_wander02_place03_day_summer.mp4,06_Wander/outsidedoor_02/124-5/124-5_cam02_wander02_place03_day_summer.mp4,3840,2160,3,30,9464,00:05:15.5,wander,00:00:06.8,00:05:03.2
wander,124-5_cam02_wander02_place03_day_spring.mp4,06_Wander/outsidedoor_02/124-5/124-5_cam02_wander02_place03_day_spring.mp4,3840,2160,3,30,9258,00:05:08.6,wander,00:00:22.0,00:04:37.8
wander,124-5_cam01_wander02_place03_day_summer.mp4,06_Wander/outsidedoor_02/124-5/124-5_cam01_wander02_place03_day_summer.mp4,3840,2160,3,30,9514,00:05:17.2,wander,00:00:10.8,00:05:06.3
wander,124-5_cam01_wander02_place03_day_spring.mp4,06_Wander/outsidedoor_02/124-5/124-5_cam01_wander02_place03_day_spring.mp4,3840,2160,3,30,9227,00:05:07.6,wander,00:00:05.1,00:04:28.7
wander,126-1_cam01_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-1/126-1_cam01_wander01_place05_night_spring.mp4,3840,2160,3,30,8828,00:04:54.3,wander,00:00:44.4,00:04:09.2
wander,126-1_cam01_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-1/126-1_cam01_wander01_place05_night_summer.mp4,3840,2160,3,30,8985,00:04:59.5,wander,00:00:54.4,00:03:57.0
wander,126-1_cam02_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-1/126-1_cam02_wander01_place05_night_summer.mp4,3840,2160,3,30,8964,00:04:58.8,wander,00:00:53.5,00:03:55.5
wander,126-1_cam02_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-1/126-1_cam02_wander01_place05_night_spring.mp4,3840,2160,3,30,8781,00:04:52.7,wander,00:00:41.9,00:04:10.8
wander,126-3_cam01_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-3/126-3_cam01_wander01_place05_night_spring.mp4,3840,2160,3,30,8994,00:04:59.8,wander,00:00:27.4,00:02:34.9
wander,126-3_cam02_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-3/126-3_cam02_wander01_place05_night_summer.mp4,3840,2160,3,30,8829,00:04:54.3,wander,00:00:21.6,00:04:13.1
wander,126-3_cam01_wander01_place05_night_summer.mp4,06_Wander/outsidedoor_02/126-3/126-3_cam01_wander01_place05_night_summer.mp4,3840,2160,3,30,8871,00:04:55.7,wander,00:00:20.6,00:04:16.4
wander,126-3_cam02_wander01_place05_night_spring.mp4,06_Wander/outsidedoor_02/126-3/126-3_cam02_wander01_place05_night_spring.mp4,3840,2160,3,30,8970,00:04:59.0,wander,00:00:28.0,00:02:34.5
wander,127-1_cam01_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-1/127-1_cam01_wander02_place06_night_summer.mp4,3840,2160,3,30,8936,00:04:57.9,wander,00:00:07.5,00:03:58.9
wander,127-1_cam01_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-1/127-1_cam01_wander02_place06_night_spring.mp4,3840,2160,3,30,9098,00:05:03.3,wander,00:00:12.9,00:04:46.4
wander,127-1_cam02_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-1/127-1_cam02_wander02_place06_night_summer.mp4,3840,2160,3,30,8948,00:04:58.3,wander,00:00:12.8,00:03:25.5
wander,127-1_cam02_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-1/127-1_cam02_wander02_place06_night_spring.mp4,3840,2160,3,30,9146,00:05:04.9,wander,00:00:14.1,00:04:35.3
wander,127-3_cam02_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-3/127-3_cam02_wander02_place06_night_summer.mp4,3840,2160,3,30,9032,00:05:01.1,wander,00:00:00.1,00:04:51.5
wander,127-3_cam01_wander02_place06_night_summer.mp4,06_Wander/outsidedoor_02/127-3/127-3_cam01_wander02_place06_night_summer.mp4,3840,2160,3,30,9017,00:05:00.6,wander,00:00:00.1,00:04:49.8
wander,127-3_cam02_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-3/127-3_cam02_wander02_place06_night_spring.mp4,3840,2160,3,30,10161,00:05:38.7,wander,00:00:25.1,00:04:32.0
wander,127-3_cam01_wander02_place06_night_spring.mp4,06_Wander/outsidedoor_02/127-3/127-3_cam01_wander02_place06_night_spring.mp4,3840,2160,3,30,8901,00:04:56.7,wander,00:00:00.1,00:04:50.8
datefight,184-6_cam01_datefight01_place01_night_spring.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam01_datefight01_place01_night_spring.mp4,3840,2160,3,30,9338,00:05:11.3,datefight,00:03:17.7,00:01:17.2
datefight,184-6_cam03_datefight01_place01_night_summer.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam03_datefight01_place01_night_summer.mp4,3840,2160,3,30,9402,00:05:13.4,datefight,00:02:36.6,00:02:00.3
datefight,184-6_cam02_datefight01_place01_night_spring.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam02_datefight01_place01_night_spring.mp4,3840,2160,3,30,9310,00:05:10.3,datefight,00:03:17.8,00:01:16.9
datefight,184-6_cam01_datefight01_place01_night_summer.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam01_datefight01_place01_night_summer.mp4,3840,2160,3,30,9388,00:05:12.9,datefight,00:03:05.6,00:01:30.8
datefight,184-6_cam02_datefight01_place01_night_summer.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam02_datefight01_place01_night_summer.mp4,3840,2160,3,30,9369,00:05:12.3,datefight,00:02:36.6,00:02:00.0
datefight,184-6_cam03_datefight01_place01_night_winter.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam03_datefight01_place01_night_winter.mp4,3840,2160,3,30,9433,00:05:14.4,datefight,00:02:59.2,00:01:29.9
datefight,184-6_cam02_datefight01_place01_night_winter.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam02_datefight01_place01_night_winter.mp4,3840,2160,3,30,9418,00:05:13.9,datefight,00:02:59.0,00:01:30.2
datefight,184-6_cam03_datefight01_place01_night_spring.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam03_datefight01_place01_night_spring.mp4,3840,2160,3,30,9408,00:05:13.6,datefight,00:03:17.7,00:01:17.3
datefight,184-6_cam01_datefight01_place01_night_winter.mp4,10_Datefight/insidedoor_01/184-6/184-6_cam01_datefight01_place01_night_winter.mp4,3840,2160,3,30,9447,00:05:14.9,datefight,00:02:58.9,00:01:30.2
datefight,189-2_cam01_datefight01_place09_night_winter.mp4,10_Datefight/insidedoor_01/189-2/189-2_cam01_datefight01_place09_night_winter.mp4,3840,2160,3,30,9343,00:05:11.4,datefight,00:02:59.0,00:00:08.8
datefight,189-2_cam02_datefight01_place09_night_summer.mp4,10_Datefight/insidedoor_01/189-2/189-2_cam02_datefight01_place09_night_summer.mp4,3840,2160,3,30,9767,00:05:25.6,datefight,00:02:37.1,00:00:18.4
datefight,189-2_cam03_datefight01_place09_night_summer.mp4,10_Datefight/insidedoor_01/189-2/189-2_cam03_datefight01_place09_night_summer.mp4,3840,2160,3,30,9811,00:05:27.1,datefight,00:02:36.6,00:00:18.6
